Year,Month,Day,Time,Flight_Time_(s),Sync,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Quat_1,Quat_2,Quat_3,Quat_4,Aux_Volts,Current
2025,6,11,12:07:51.112,-2.024,143,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00003,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.114,-2.022,145,0.0,0.0,0.0,-0.99,0.02,0.00,1.00000,0.00003,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.116,-2.020,147,0.0,0.0,0.0,-0.99,0.02,0.00,1.00000,0.00003,0.00000,-0.00003,0.017,0.0000
2025,6,11,12:07:51.118,-2.018,149,0.0,0.0,0.1,-0.98,0.03,0.00,1.00000,0.00003,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.120,-2.016,151,0.0,-0.1,0.2,-0.99,0.03,0.00,1.00000,0.00003,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.122,-2.014,153,-0.1,0.0,0.0,-0.99,0.02,0.00,1.00000,0.00003,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.124,-2.012,155,0.0,0.0,-0.1,-1.00,0.03,0.00,1.00000,0.00003,0.00000,-0.00003,0.017,0.0000
2025,6,11,12:07:51.126,-2.010,157,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00003,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.128,-2.008,159,0.0,0.0,0.0,-0.99,0.02,0.00,1.00000,0.00003,0.00000,-0.00003,0.017,0.0000
2025,6,11,12:07:51.130,-2.006,161,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,0.00003,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.132,-2.004,163,0.0,0.1,0.0,-1.00,0.03,0.00,1.00000,0.00000,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.134,-2.002,165,0.0,0.0,0.0,-1.00,0.02,0.00,1.00000,0.00003,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.136,-2.000,167,0.0,0.0,-0.1,-0.99,0.02,0.00,1.00000,0.00003,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.138,-1.998,169,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00003,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.140,-1.996,171,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00003,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.142,-1.994,173,0.0,0.0,0.0,-0.99,0.02,0.00,1.00000,0.00003,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.144,-1.992,175,-0.1,0.0,0.0,-0.99,0.02,0.00,1.00000,0.00000,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.146,-1.990,177,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.148,-1.988,179,0.0,0.0,0.1,-1.00,0.02,0.01,1.00000,0.00000,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.150,-1.986,181,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,-0.00003,0.017,0.0000
2025,6,11,12:07:51.152,-1.984,183,0.0,0.0,-0.2,-1.00,0.03,0.00,1.00000,0.00000,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.154,-1.982,185,-0.1,-0.1,0.1,-1.00,0.03,0.00,1.00000,0.00000,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.156,-1.980,187,0.0,0.0,0.2,-0.99,0.02,0.00,1.00000,0.00000,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.158,-1.978,189,0.0,0.0,0.0,-1.00,0.02,0.00,1.00000,0.00000,0.00000,-0.00003,0.017,0.0000
2025,6,11,12:07:51.160,-1.976,191,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.162,-1.974,193,0.0,0.0,0.1,-0.99,0.02,0.00,1.00000,0.00000,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.164,-1.972,195,0.0,0.0,0.0,-1.00,0.02,0.00,1.00000,0.00000,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.166,-1.970,197,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.168,-1.968,199,0.0,0.0,0.0,-0.99,0.01,0.00,1.00000,0.00000,0.00000,-0.00003,0.018,0.0000
2025,6,11,12:07:51.170,-1.966,201,0.0,0.0,0.2,-0.99,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.172,-1.964,203,0.0,0.0,0.1,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.174,-1.962,205,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.176,-1.960,207,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.178,-1.958,209,0.0,0.0,0.0,-0.99,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.180,-1.956,211,0.0,0.0,0.0,-0.99,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.182,-1.954,213,0.0,0.1,0.0,-0.99,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.184,-1.952,215,0.0,0.0,0.0,-1.00,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.186,-1.950,217,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.188,-1.948,219,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.190,-1.946,221,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.192,-1.944,223,0.0,0.0,0.1,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.194,-1.942,225,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.196,-1.940,227,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.198,-1.938,229,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.200,-1.936,231,0.0,0.0,0.1,-1.00,0.04,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.202,-1.934,233,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.204,-1.932,235,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.206,-1.930,237,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.208,-1.928,239,0.0,0.0,0.0,-0.99,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.210,-1.926,241,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.212,-1.924,243,0.0,0.0,0.1,-1.00,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.214,-1.922,245,0.0,0.0,0.1,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.216,-1.920,247,0.0,0.0,-0.1,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.218,-1.918,249,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.220,-1.916,1,-0.2,0.0,0.0,-0.99,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.222,-1.914,3,-0.1,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.224,-1.912,5,-0.1,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.226,-1.910,7,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.228,-1.908,9,0.0,0.0,0.0,-1.00,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.230,-1.906,11,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.232,-1.904,13,0.0,0.0,-0.1,-0.99,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.234,-1.902,15,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.236,-1.900,17,0.0,0.0,0.0,-0.98,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.238,-1.898,19,0.0,0.0,-0.2,-1.00,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.240,-1.896,21,0.0,0.0,-0.2,-1.00,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.242,-1.894,23,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.244,-1.892,25,0.0,0.0,0.0,-1.00,0.01,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.246,-1.890,27,0.0,0.1,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.248,-1.888,29,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.250,-1.886,31,-0.1,0.0,0.0,-0.99,0.04,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.252,-1.884,33,0.0,0.0,0.0,-0.99,0.04,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.254,-1.882,35,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.256,-1.880,37,0.0,0.0,0.0,-0.99,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.258,-1.878,39,0.0,0.0,0.0,-0.99,0.02,0.01,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.260,-1.876,41,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.262,-1.874,43,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.264,-1.872,45,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.266,-1.870,47,0.0,-0.1,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.268,-1.868,49,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.270,-1.866,51,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.272,-1.864,53,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.274,-1.862,55,0.0,0.1,0.0,-1.00,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.276,-1.860,57,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.278,-1.858,59,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.280,-1.856,61,0.0,0.0,0.1,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.016,0.0000
2025,6,11,12:07:51.282,-1.854,63,0.0,0.0,0.0,-1.00,0.02,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.284,-1.852,65,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.286,-1.850,67,0.0,0.0,0.1,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.288,-1.848,69,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.290,-1.846,71,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.292,-1.844,73,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.294,-1.842,75,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.016,0.0000
2025,6,11,12:07:51.296,-1.840,77,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.298,-1.838,79,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.300,-1.836,81,0.0,0.0,0.0,-0.98,0.02,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.302,-1.834,83,0.0,0.0,-0.1,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.304,-1.832,85,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.306,-1.830,87,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.308,-1.828,89,0.0,0.0,-0.1,-0.99,0.02,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.310,-1.826,91,0.0,0.0,0.1,-0.99,0.02,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.312,-1.824,93,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.314,-1.822,95,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.316,-1.820,97,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.318,-1.818,99,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.320,-1.816,101,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.322,-1.814,103,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.324,-1.812,105,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.326,-1.810,107,0.0,0.0,0.1,-1.00,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.328,-1.808,109,0.0,0.0,0.0,-1.00,0.03,0.01,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.330,-1.806,111,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.332,-1.804,113,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.334,-1.802,115,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.336,-1.800,117,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.338,-1.798,119,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.340,-1.796,121,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.342,-1.794,123,0.0,0.0,0.0,-1.00,0.02,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.344,-1.792,125,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.346,-1.790,127,0.0,0.0,0.0,-0.98,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.348,-1.788,129,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.350,-1.786,131,0.0,0.1,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.352,-1.784,133,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.354,-1.782,135,0.0,0.0,0.1,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.356,-1.780,137,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.358,-1.778,139,0.0,0.0,0.0,-0.99,0.02,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.360,-1.776,141,0.0,0.0,-0.1,-1.00,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.362,-1.774,143,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.364,-1.772,145,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.366,-1.770,147,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.368,-1.768,149,0.0,0.0,0.0,-0.99,0.03,0.01,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.370,-1.766,151,0.0,0.0,0.0,-0.99,0.02,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.372,-1.764,153,0.0,0.0,0.0,-0.99,0.02,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.374,-1.762,155,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.376,-1.760,157,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.378,-1.758,159,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.380,-1.756,161,0.0,0.0,0.0,-1.00,0.02,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.382,-1.754,163,0.0,0.0,-0.1,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.384,-1.752,165,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.386,-1.750,167,0.0,0.0,-0.1,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.388,-1.748,169,0.1,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.390,-1.746,171,0.0,0.0,0.0,-0.99,0.02,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.392,-1.744,173,0.0,0.0,0.0,-1.00,0.02,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.394,-1.742,175,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,-0.00003,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.396,-1.740,177,0.1,0.0,-0.1,-0.99,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.398,-1.738,179,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.400,-1.736,181,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.402,-1.734,183,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.404,-1.732,185,0.0,0.1,0.0,-0.99,0.01,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.406,-1.730,187,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.408,-1.728,189,0.0,0.0,0.0,-1.00,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.410,-1.726,191,0.0,0.0,0.0,-1.00,0.04,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.412,-1.724,193,0.0,0.1,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.414,-1.722,195,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.416,-1.720,197,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.418,-1.718,199,0.0,0.0,-0.1,-1.00,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.420,-1.716,201,0.1,-0.1,0.0,-1.00,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.422,-1.714,203,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.424,-1.712,205,0.0,0.0,0.0,-1.00,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.426,-1.710,207,0.0,0.0,0.0,-0.99,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.428,-1.708,209,0.0,0.0,0.0,-0.99,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.430,-1.706,211,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.432,-1.704,213,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.434,-1.702,215,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.436,-1.700,217,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.438,-1.698,219,0.0,0.1,0.0,-1.00,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.440,-1.696,221,0.1,0.0,0.0,-0.99,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.442,-1.694,223,0.0,0.1,0.0,-1.00,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.444,-1.692,225,0.0,0.0,-0.2,-0.99,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.446,-1.690,227,0.1,0.0,0.0,-1.00,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.448,-1.688,229,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.450,-1.686,231,0.0,0.0,0.1,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.452,-1.684,233,0.1,0.0,0.1,-0.99,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.454,-1.682,235,0.0,0.0,0.0,-0.99,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.456,-1.680,237,0.0,0.0,0.1,-1.00,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.458,-1.678,239,0.0,0.0,0.1,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.460,-1.676,241,0.0,0.0,0.0,-1.00,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.462,-1.674,243,0.0,0.0,-0.1,-0.99,0.02,0.01,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.464,-1.672,245,0.0,0.0,0.0,-0.99,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
2025,6,11,12:07:51.466,-1.670,247,0.0,0.0,0.0,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.468,-1.668,249,0.0,0.0,0.1,-0.99,0.03,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.470,-1.666,1,0.0,0.0,0.0,-0.99,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.018,0.0000
2025,6,11,12:07:51.472,-1.664,3,0.0,0.0,0.0,-0.99,0.02,0.00,1.00000,0.00000,0.00000,0.00000,0.017,0.0000
