Device ID,Message #,Time Since Boot,Timestamp,ADXL Accel X,ADXL Accel Y,ADXL Accel Z,ISM Primary Accel X,ISM Primary Accel Y,ISM Primary Accel Z,ISM Primary Gyro X,ISM Primary Gyro Y,ISM Primary Gyro Z,ISM Secondary Accel X,ISM Secondary Accel Y,ISM Secondary Accel Z,ISM Secondary Gyro X,ISM Secondary Gyro Y,ISM Secondary Gyro Z,LSM Accel X,LSM Accel Y,LSM Accel Z,LSM Gyro X,LSM Gyro Y,LSM Gyro Z,Barometer Alt,GPS Alt,GPS Fix,GPS Lat,GPS Lon,GPS Satellites,GPS UTC Day,GPS UTC Hour,GPS UTC ITOW,GPS UTC Min,GPS UTC Month,GPS UTC Nanos,GPS UTC Sec,GPS UTC Time Accuracy,GPS UTC Valid,GPS UTC Year
0,30014,764191,2025-06-11T16:13:18Z,6.727361679077148,-1.4415775537490845,3.363680839538574,-0.2811566586593408,0.1459621802401684,-9.757930672449291,0.2625,-0.3325,0.0,-0.9912951316920411,-0.25962125501734873,-5.784684151577628e-79,0.24143310546512217,1.2446587386854965e+130,-0.5249160756408837,-0.1435693576132804,0.21056839116614462,-9.552147926536923,0.21,0.42,-0.9100002516929201,852.4889526367188,0.0,"Unknown",0.0,0.0,0,11,16,317503600.0,11,6,600166302.0,25,22.0,55,2025
0,30061,765393,2025-06-11T16:13:19Z,7.207887649536133,-0.9610517024993896,3.8442068099975586,-0.2811566586593408,0.1411765349863924,-9.76032349507618,0.245,-0.35,-0.0525,-0.5814558983337856,-0.2560320210770167,9.875178981166805,0.28,-0.3325,-0.4025,-0.15314064812083242,0.22013968167369663,-9.561719217044477,0.175,0.42,-0.875,852.4652099609375,0.0,"Unknown",0.0,0.0,0,11,16,317504800.0,11,6,800166315.0,26,22.0,55,2025
0,30112,766694,2025-06-11T16:13:20Z,7.688413619995117,-0.9610517024993896,2.883155107498169,-0.2823530699727848,0.1471585915536124,-9.76032349507618,0.2275,-0.35,-0.035,-0.5862415435875616,-0.2560320210770167,9.87996462642058,0.2625,-0.35,-0.5075,-0.1435693576132804,0.22013968167369663,-9.561719217044477,0.21,0.42,-0.91,852.49951171875,0.0,"Unknown",0.0,0.0,0,11,16,317506000.0,11,6,166328.0,28,22.0,55,2025
0,30182,768472,2025-06-11T16:13:21Z,6.727361679077148,-0.9610517024993896,2.883155107498169,-0.2907279491668928,0.1387837123595044,-9.759127083762737,0.245,-0.385,-0.14,-0.5862415435875616,-0.25962125501734873,9.869196924599585,0.28,-0.28,-0.4025,-0.20099710065859255,0.19142581015104054,-9.542576636029372,0.175,0.385,-1.75,852.49951171875,875.585,"2D Fix",31.044438399999997,-103.5353256,28,11,16,317507000.0,11,6,166338.0,29,22.0,55,2025
0,30192,768726,2025-06-11T16:13:22Z,6.727361679077148,-1.9221034049987793,2.4026291370391846,-0.32422746594332497,0.09930213901585228,-9.755537849822403,0.2625,-0.3325,-0.4375,-0.5862415435875616,-0.26081766633079273,9.878768215107137,0.2625,-0.3675,-0.875,-0.12442677659817634,0.22971097218124864,-9.542576636029372,0.175,0.42,-0.595,852.4942016601562,0.0,"Unknown",0.0,0.0,0,11,16,317508200.0,11,6,200166350.0,30,22.0,55,2025
0,30218,769391,2025-06-11T16:13:23Z,7.688413619995117,-0.9610517024993896,3.8442068099975586,-0.2811566586593408,0.15672988206116442,-9.757930672449291,0.28,-0.3675,-0.2625,-0.6077769472295537,-0.24526431925602069,8.315747251884431e-285,0.2624999999999901,-0.315,-0.3675,-0.20099710065859255,0.19142581015104054,-9.552147926536923,0.21,0.42,-1.295,852.4889526367188,875.652,"2D Fix",31.044438699999997,-103.5353253,28,11,16,317508200.0,11,6,200166350.0,30,22.0,55,2025
0,30234,769801,2025-06-11T16:13:24Z,7.207887649536133,-1.4415775537490845,1.9221034049987793,-0.030119973635359013,0.1722832291359365,-9.759127083762737,0.245,-0.26788507455406946,-0.19249999998726708,-0.5922236001547817,-0.2799602473458968,9.875178981166805,0.2975,-0.28,-0.77,4.5245964384356263e+164,0.22013968167369663,-9.533005345521818,0.245,0.49,-0.77,852.5047607421875,875.652,"2D Fix",31.044438699999997,-103.5353253,28,11,16,317508200.0,11,6,200166350.0,30,22.0,55,2025
0,30256,770362,2025-06-11T16:13:25Z,7.207887649536133,-1.4415775537490845,3.363680839538574,-0.2931207717937808,0.18544375358382054,-9.75434143850896,0.175,-0.42,1.5575,-0.6125625924833297,-0.2787638360324528,9.87398256985336,0.1225,-0.3675,0.385,-0.16271193862838448,0.22971097218124864,-9.542576636029372,0.175,0.385,0.91,852.4625244140625,0.0,"Unknown",0.0,0.0,0,11,16,317509400.0,11,6,400166363.0,31,22.0,55,2025
0,30311,771974,2025-06-11T16:13:26Z,7.688413619995117,-0.9610517024993896,2.883155107498169,-0.26799613421145674,2.2642020465111854e-54,-9.762716317703067,0.42,-0.3325,-0.49,-0.6137590037967737,-0.2739781907786768,9.872786158539917,0.385,-0.2975,1.2075,-0.22013968167369663,0.13399806710572837,-9.552147926536923,0.35,0.455,-3.64,852.4783325195312,875.797,"2D Fix",31.0444398,-103.535325,28,11,16,317510600.0,11,6,600166375.0,32,22.0,55,2025
0,30410,774305,2025-06-11T16:13:27Z,7.207887649536133,-0.4805258512496948,2.883155107498169,-0.48693940457170937,-0.045463629910872126,-9.750752204568627,0.35,-0.315,0.49,-0.7668996519176062,-0.0729810901200842,9.863214868032365,0.35,-0.385,-2.3275,-0.344566458271873,0.19142581015104054,-9.552147926536923,0.175,0.315,-5.845,852.4387817382812,7.094194134187717e+34,"2D Fix",31.044440299999998,103.5353246,28,11,16,317513200.0,11,6,200166404.0,35,22.0,55,2025
0,30420,774560,2025-06-11T16:13:28Z,6.246835708618164,-1.4415775537490845,2.4026291370391846,-0.2991028283610008,0.10528419558307231,-9.765109140329956,0.0525,-0.07,0.0,-0.5156532760943654,-0.333798756450877,9.881161037734024,0.245,-0.14,-2.415,0.13399806710572837,0.21056839116614462,-9.561719217044477,-0.035,0.665,-0.875,852.42822265625,0.0,"Unknown",0.0,0.0,0,11,16,317514400.0,11,6,400166416.0,36,22.0,55,2025
0,30428,774764,2025-06-11T16:13:30Z,6.727361679077148,-1.4415775537490845,2.4026291370391846,-0.09451649376207627,0.0729810901200842,-9.77228760821062,0.0,-0.0875,-0.175,-0.72023961069329,-0.2943171831072248,9.863214868032365,0.35,-0.28,1.5925,-0.2871387152265608,0.16271193862838448,-9.542576636029372,0.175,0.245,-0.805,852.430908203125,0.0,"Unknown",0.0,0.0,0,11,16,317514400.0,11,6,400166416.0,36,22.0,55,2025
0,30462,775634,2025-06-11T16:13:31Z,6.727361679077148,-1.9221034049987793,1.9221034049987793,-0.23449661743502467,0.22731814955436064,-9.755537849822403,0.2975,-0.35,0.0875,-0.5670989625724576,-0.2859423039131168,9.876375392480247,0.4025,-0.175,0.21,-0.08614161456796825,0.2584248437039047,-9.552147926536923,0.315,0.315,-1.26,852.4334716796875,875.854,"2D Fix",31.0444407,-103.5353243,28,11,16,317514400.0,11,6,400166416.0,36,22.0,55,2025
0,30507,776786,2025-06-11T16:13:32Z,7.207887649536133,-0.9610517024993896,2.883155107498169,-0.337387990391209,0.20219351197203655,-9.75434143850896,0.1575,-0.315,0.665,-0.5886343662144496,-0.32183464331643696,9.878768215107137,0.2625,-0.4025,-0.5425,-0.1722832291359365,0.2584248437039047,-9.542576636029372,0.175,0.49,-0.525,852.4387817382812,875.86,"2D Fix",31.044440899999998,-103.53532419999999,28,11,16,317515600.0,11,6,600166429.0,37,22.0,55,2025
0,30526,777271,2025-06-11T16:13:33Z,7.207887649536133,-1.4415775537490845,3.363680839538574,-0.23449661743502467,0.13160524447884037,-9.762716317703067,0.35,-1.8568907532534606e-65,-0.7525000005263036,-0.6089733585429977,-0.23808585137535668,9.872693033763959,0.175,-0.42,-0.77,-0.1818545196434885,0.20099710065859255,-9.552147926536923,0.14,0.4899999850988388,-0.7349936184779973,852.4757690429688,0.0,"Unknown",0.0,0.0,0,11,16,317516800.0,11,6,800166442.0,38,22.0,55,2025
0,30543,777706,2025-06-11T16:13:34Z,7.688413619995117,-1.4415775537490845,2.883155107498169,-0.27038895683661046,0.1842473422703765,-9.755537849822403,0.245,-0.42,-0.2625,-0.6101697698564417,-0.23449661743502467,9.876375392480247,0.315,-0.35,0.0525,-0.20099710065859255,0.21056839116614462,-9.552147926536923,0.315,0.42,-1.47,-1.5929191241526407e+25,875.9060000000001,"2D Fix",31.0444411,-103.5353241,28,11,16,317516800.0,139,6,800166442.0,226,22.0,51,2025
0,30591,778925,2025-06-11T16:13:35Z,6.727361679077148,-0.4805258512496948,3.363680839538574,-0.2775674247190088,0.1686939951956045,-9.761519906389623,0.21,-0.28,0.4725,-0.5431707363035776,-0.2859423039131168,9.881161037734024,0.28,-0.315,-0.4025,-0.13399806710572837,0.22971097218124864,-9.542576636029372,0.21,0.49,-0.875,852.4493408203125,0.0,"Unknown",0.0,0.0,0,11,16,317519000.0,11,6,166466.0,41,22.0,55,2025
0,30603,779227,2025-06-11T16:13:36Z,7.207887649536133,-0.9610517024993896,2.883155107498169,-0.2859423039131168,0.11365907477718032,-9.759127083762737,0.245,-0.2625,-0.0175,-0.5862415435875616,-0.27038895683834474,9.875158493454657,0.3325,-0.28,-0.21,-0.1818545196434885,0.16271193862838448,-9.552147926536923,0.21,0.42,-1.225,852.4150390625,875.909,"2D Fix",31.0444411,-103.53532399999999,28,0,0,0.0,0,0,0.0,0,0.0,0,0
0,30635,780021,2025-06-11T16:13:37Z,7.688413619995117,-1.4415775537490845,2.4026291370391846,-0.2811566586593408,0.1698904065090485,-9.759127083762737,0.21,-0.28,0.21,-0.5910271888413376,-0.23688944006191268,9.87398256985336,0.21,-0.315,-0.63,-0.16271193862838448,0.23928226268880068,-9.542576636029372,0.175,0.42,-0.56,852.4017944335938,875.869,"2D Fix",31.044441199999998,-103.53532399999999,28,0,0,0.0,0,0,0.0,0,0.0,0,0
0,30689,781378,2025-06-11T16:13:38Z,6.246835708618164,-1.4415775537490845,2.883155107498169,-0.2883351265400048,0.15912270468805245,-9.755537849822403,0.21,-0.35,0.21,-0.5922236001547817,-0.2739781907786768,9.876375392480247,0.2275,-0.3675,-0.7525,-0.1818545196434885,0.21056839116614462,-9.542576636029372,0.175,0.42,-0.805,852.4334716796875,875.823,"2D Fix",31.044441199999998,-103.53532399999999,28,11,16,317521400.0,11,6,400166492.0,43,22.0,55,2025
0,30739,782659,2025-06-11T16:13:39Z,6.246835708618164,-1.9221034049987793,2.883155107498169,-0.2991028283610008,0.0681954448663082,-9.763912729016512,0.2275,-0.2975,-0.35,-0.6161518264236617,-0.2799602473458968,9.870393335913027,0.21,-0.315,-0.77,-0.21056839116614462,0.22971097218124864,-9.552147926536923,0.175,0.385,-1.19,852.4070434570312,875.7,"2D Fix",31.0444408,-103.53532399999999,28,11,16,317521600.0,11,6,600166494.0,43,22.0,55,2025
0,30837,785163,2025-06-11T16:13:40Z,7.688413619995117,-1.9221034049987793,3.8442068099975586,-0.337387990391209,0.1483550028670564,-9.76032349507618,0.4025,-0.455,-0.5425,-0.6616154563345339,-0.2464607305694647,9.869196924599585,0.4025,3.580772267546698e-121,0.1925000001746875,-4.301798816937185e+249,0.22971097218124864,-9.552147926536923,6.944854844229106e+284,0.2799999962446872,-1.75,852.3912353515625,875.631,"2D Fix",31.0444408,-103.5353239,28,0,0,0.0,0,0,0.0,0,0.0,0,0
0,31059,790796,2025-06-11T16:13:41Z,7.688413619995117,-0.9610517024993896,2.883155107498169,-0.2931207717937808,0.13160524447884037,-9.755537849822403,0.1925,-0.315,0.1575,-0.5766702530800096,-0.2548356097635727,9.876375392480247,0.1925,-0.385,-0.8575,-0.1818545196434885,0.1818545196434885,-9.561719217044477,0.175,0.455,-0.805,852.3357543945312,875.493,"2D Fix",31.044440299999998,-103.5353239,28,11,16,317529200.0,11,6,200166578.0,51,22.0,55,2025
0,31107,792024,2025-06-11T16:13:42Z,5.766310214996338,-1.4415775537490845,2.4026291370391846,-0.2919243604803368,0.11844472003095634,-9.753145027195517,0.28,-0.3675,-0.1925,-0.5898307775278937,-0.23688944006191268,9.876375392480247,0.245,-0.3325,-0.5425,-0.1435693576132804,0.1818545196434885,-9.552147926536923,0.245,0.42,-1.12,852.3621826171875,875.4010000000001,"2D Fix",31.044440199999997,-103.53532399999999,28,11,16,317530400.0,11,6,400166592.0,52,22.0,55,2025
0,31276,796335,2025-06-11T16:13:45Z,6.727361679077148,-0.9610517024993896,3.363680839538574,-0.2775674247190088,0.1674975838821605,-9.757930672449291,0.21,-0.315,-0.0175,-0.5766702530800096,-0.2715853681517888,9.872786158539917,0.2275,-0.3675,-0.7175,-0.1435693576132804,0.23928226268880068,-9.561719217044477,0.21,0.42,-0.945,852.4097290039062,0.0,"Unknown",0.0,0.0,0,11,16,317535200.0,11,6,200166645.0,57,22.0,55,2025
0,31292,796744,2025-06-11T16:13:46Z,112866400.0,1.0422390415167479e-19,2.883155107498169,-0.41780444453142657,0.13399806710572837,-9.755537849822403,0.245,-0.35,0.0175,-0.5814530354518292,-0.2464606113601707,9.872786157375765,0.2799995231628418,-1.5862324804184523e+139,-0.2774999999999947,-0.15314064812083242,0.1722832291359365,-9.542576637892017,0.21,0.42,-0.00022216796874110435,852.399169921875,875.4250000000001,"2D Fix",31.0444398,-103.5353231,28,11,16,317535200.0,11,6,200166645.0,57,22.0,55,2025
0,31321,797485,2025-06-11T16:13:48Z,7.688413619995117,-1.4415775537490845,2.4026291370391846,-0.2763710134055648,0.1471585915536124,-9.755537849822403,0.21,-0.2975,0.105,-0.5838487209606736,-0.2476571418829087,9.87398256985336,0.245,-0.3675,-0.49,-0.16271193862838448,0.21056839116614462,-9.571290507552026,0.175,0.42,-0.805,852.3780517578125,0.0,"Unknown",0.0,0.0,0,11,16,317536600.0,11,6,600166661.0,58,22.0,55,2025
0,31425,800139,2025-06-11T16:13:49Z,6.246835708618164,-0.9610517024993896,2.4026291370391846,-0.2787638360324528,0.15912270468805245,-9.756734261135847,0.2275,-0.315,0.07,-0.5814558983337856,-0.2500499645097967,9.87398256985336,0.21,-0.3325,-0.595,-0.1435693576132804,0.20099710065859255,-9.571290507552026,0.17500005985299366,0.42,-0.77,852.3700561523438,875.461,"2D Fix",31.044439399999998,-103.53532229999999,28,11,16,317539000.0,12,6,166688.0,1,22.0,55,2025
0,31445,800648,2025-06-11T16:13:50Z,7.207887649536133,-2.4026291370391846,-7.519731401758239e-31,-0.2811566586593408,0.13280165579228437,-9.76032349507618,0.2275,-0.35,0.0,-0.5766702531506827,-0.24526431925602069,9.872786158539917,0.2625,-0.315,-0.49,-0.15314064812083242,0.19142581015104054,-9.552147926536923,0.245,0.42,-1.05,852.3436889648438,0.0,"Unknown",0.0,0.0,0,11,16,317540200.0,12,6,200166702.0,2,22.0,55,2025
0,31456,800929,2025-06-11T16:13:51Z,6.246835708618164,-1.4415775537490845,2.4026291370391846,-0.2823530699727848,0.15433705943427642,-9.762716317703067,0.245,-0.315,-0.105,-0.5754738417665657,-0.2715853681517888,9.875178981166805,0.2275,-0.3675,-0.455,-0.15314064812083242,0.22971097218124864,-9.542576636029372,0.21,0.42,-0.945,852.3463745117188,0.0,"Unknown",0.0,0.0,0,11,16,317540200.0,12,6,200166702.0,2,22.0,55,2025
0,31462,801082,2025-06-11T16:13:52Z,6.727361679077148,-1.9221034049987793,3.363680839538574,-0.2775674247190088,0.1483550028670564,-9.761519906389623,0.245,-0.35,-0.14,-0.02068551747275558,-0.26440690027112473,9.87757180379369,0.2975,-0.3325,-0.455,-0.15314064812083242,0.22971097218124864,-9.542576636029372,0.21,0.42,-0.945,852.3357543945312,875.447,"2D Fix",31.0444392,-103.5353219,28,11,16,317540200.0,12,6,200166702.0,2,22.0,55,2025
0,31508,802259,2025-06-11T16:13:53Z,7.207887649536133,-0.4805258512496948,2.4026291370391846,-0.2739781907786768,0.1495514141805004,-9.762716317703067,0.2275,-0.3325,0.07,-0.5754738417665657,-0.26919254552490074,9.875178981166805,0.245,-0.35,-0.5425,-0.1435693576132804,0.22013968167369663,-9.552147926536923,0.175,0.42,-0.84,852.35693359375,0.0,"Unknown",0.0,0.0,0,11,16,317541400.0,12,6,400166716.0,3,22.0,55,2025
0,31514,802412,2025-06-11T16:13:54Z,7.207887649536133,-1.9221034049987793,3.363680839538574,-0.2739781907786768,0.1495514141805004,-9.762716317703067,0.2275,-0.3325,0.07,-0.5826523096472297,-0.2751746020921208,9.87757180379369,0.28,-0.35,-0.5075,-0.1722832291359365,0.21056839116614462,-9.552147926536923,0.21,0.42,-0.91,852.35693359375,0.0,"Unknown",0.0,0.0,0,11,16,317541400.0,12,6,400166716.0,3,22.0,55,2025
0,31525,802694,2025-06-11T16:13:55Z,6.727361679077148,-0.9610517024993896,3.8442068099975586,-0.2895315378534488,0.1411765349863924,-9.756734261135847,0.2625,-0.3325,0.0175,-0.5766702530800096,-0.2572284323904607,9.875178981166805,0.2625,-0.3325,-0.56,-0.1722832291359365,0.20099710065859255,-9.561719217044477,0.175,0.42,-0.84,852.3516235351562,875.496,"2D Fix",31.044439099999998,-103.53532179999999,28,11,16,317541400.0,12,6,400166716.0,3,22.0,55,2025
0,31535,802950,2025-06-11T16:13:56Z,7.207887649536133,-1.4415775537490845,2.883155107498169,-0.2787638360324528,0.15672988206116442,-9.759127083762737,0.245,-0.3325,0.0175,-0.5670989625724576,-0.27038895683834474,9.875178981166805,0.2625,-0.3325,-0.595,-0.13399806710572837,0.22013968167369663,-9.552147926536923,0.21,0.455,-0.945,852.3594970703125,875.496,"2D Fix",31.044439099999998,-103.53532179999999,28,11,16,317541400.0,12,6,400166716.0,3,22.0,55,2025
0,31547,803257,2025-06-11T16:13:58Z,7.688413619995117,-1.4415775537490845,1.9221034049987793,-0.2871387152265608,0.1435693576132804,-9.757930672449291,0.245,-0.315,-0.0875,-0.5814558983337856,-0.2548356097635727,9.87757180379369,0.2275,-0.35,-0.42,-0.16271193862838448,0.20099710065859255,-9.561719217044477,0.21,0.42,-1.12,852.3727416992188,0.0,"Unknown",0.0,0.0,0,11,16,317542800.0,12,6,800166732.0,4,22.0,55,2025
0,31594,804457,2025-06-11T16:13:59Z,5.766310214996338,-1.4415775537490845,2.883155107498169,-0.2883351265400048,0.1459621802401684,-9.756734261135847,0.21,-0.3325,-0.0175,-0.5886343662144496,-0.26321048895768073,9.878768215107137,0.245,-0.3325,-0.63,-0.16271193862838448,0.20099710065859255,-9.542576636029372,0.175,0.42,-0.945,852.399169921875,0.0,"Unknown",0.0,0.0,0,11,16,317544000.0,12,6,166745.0,6,22.0,55,2025
0,31649,805864,2025-06-11T16:14:00Z,7.207887649536133,-0.9610517024993896,1.9221034049987793,-0.2847458925996728,0.15074782549394442,-9.761519906389623,0.1925,-0.3325,0.0175,-0.5826523096472297,-0.26321048895768073,9.872786158539917,0.2625,-0.2975,-0.5425,-0.16271193862838448,0.19142581015104054,-9.542576636029372,0.21,0.42,-0.84,852.4229125976562,0.0,"Unknown",0.0,0.0,0,11,16,317545200.0,12,6,200166759.0,7,22.0,55,2025
0,31686,806809,2025-06-11T16:14:01Z,7.207887649536133,-1.4415775537490845,2.883155107498169,-0.2799602473458968,0.1387837123595044,-9.76032349507618,0.2275,-0.2975,0.105,-0.5838487209606736,-0.26799613421145674,9.875178981166805,0.2975,-0.2975,-0.3675,-0.15314064812083242,0.20099710065859255,-9.571290507552026,0.245,0.42,-1.085,852.412353515625,0.0,"Unknown",0.0,0.0,0,11,16,317546200.0,12,6,200166770.0,8,22.0,55,2025
0,31711,807447,2025-06-11T16:14:02Z,6.727361679077148,-1.4415775537490845,1.9221034049987793,-0.27038895683834474,0.1483550028670564,-9.751948615882071,0.2975,-0.35,-0.175,-0.5778666643934537,-0.2871387152265608,9.875178981166805,0.2625,-0.315,-0.5075,-0.13399806710572837,0.23928226268880068,-9.542576636029372,0.245,0.455,-1.085,852.4229125976562,0.0,"Unknown",0.0,0.0,0,11,16,317547200.0,12,6,200166782.0,9,22.0,55,2025
0,31721,807699,2025-06-11T16:14:03Z,7.207887649536133,-2.4026291370391846,3.363680839538574,-0.2907279491668928,0.13040883316539637,-9.759127083762737,0.2275,-0.315,0.105,-0.5826523096472297,-0.23808585137535668,9.876375392480247,0.2625,-0.315,-0.2975,-0.15314064812083242,0.19142581015104054,-9.552147926536923,0.175,0.42,-0.84,852.4413452148438,875.528,"2D Fix",31.044438399999997,-103.5353209,29,0,0,0.0,0,0,0.0,0,0.0,0,0
0,31730,807922,2025-06-11T16:14:04Z,7.207887649536133,-1.4415775537490845,2.883155107498169,-0.2739781907786768,0.16390834994182849,-9.755537849822403,0.175,-0.315,0.2975,-0.5730810191396777,-0.2823530699727848,9.872786158539917,0.2275,-0.3325,-0.5775,-0.15314064812083242,0.22013968167369663,-9.571290507552026,0.21,0.42,-0.91,852.4334716796875,875.528,"2D Fix",31.044438399999997,-103.5353209,29,0,0,0.0,0,0,0.0,0,0.0,0,0
0,31858,811159,2025-06-11T16:14:05Z,7.207887649536133,-1.4415775537490845,2.883155107498169,-0.2835494812862288,0.12681959922506436,-9.76032349507618,0.1925,-0.3325,0.105,-0.5838487209606736,-0.2739781907786768,9.87398256985336,0.315,-0.2975,-0.175,-0.16271193862838448,0.1818545196434885,-9.533005345521818,0.245,0.455,-0.98,852.4942016601562,0.0,"Unknown",0.0,0.0,0,213,244,317551400.0,1,113,400166830.0,13,22.0,55,15465
0,31865,811337,2025-06-11T16:14:06Z,30094.0078125,1.1421226566639772e+29,2.883155107498169,-0.2715853681517888,-1.3378444746150477e-185,-9.756732830624372,-1.7863664524032674e+182,-0.31500000000178247,-7.063957319968226e+230,-0.5826523096472297,-0.2859423039131168,9.876375392480247,0.245,-0.3325,-0.735,-0.24513194845563008,0.2584248437039047,-9.552147926536923,0.175,0.42,-0.77,852.4889526367188,0.0,"Unknown",0.0,0.0,0,11,16,317551400.0,12,6,400166830.0,13,22.0,55,2025
